nl_rhasspy_356_1602256020|In deze opdracht maken we de volgende vereenvoudigingen.
nl_rhasspy_403_1602255369|in Dreumel waren het er erg veel.
nl_rhasspy_1081_1601732006|Laat hem vervolgens een uur afkoelen in de oven.
nl_rhasspy_127_1602335876|Ik ben het daar niet mee eens.
nl_rhasspy_119_1602335989|Een splinter is een lelijk ding.
nl_rhasspy_376_1602255749|Zij die oren hebben horen!
nl_rhasspy_780_1601902313|Inmiddels staat het sein weer op groen.
nl_rhasspy_557_1602084160|Dan maak je van je woning een kunstwerk.
nl_rhasspy_27_1602427918|Via Kirgizië kwamen wij Oezbekistan binnen.
nl_rhasspy_799_1601902026|Ze hebben hun filosofie in drie zinnen geformuleerd.
nl_rhasspy_1166_1601729946|Zover gaat de overeenkomst niet.
nl_rhasspy_762_1601902531|Ik zei dat ik zou willen zeggen goed, maar dat ik dan zou liegen.
nl_rhasspy_588_1602083713|Nu is de kerkdeur wel open.
nl_rhasspy_1020_1601817493|Meer contactinformatie.
nl_rhasspy_1018_1601817534|Bang om een blauwtje te lopen?
nl_rhasspy_912_1601890460|Dit heeft verder geen invloed op de vruchtbaarheid.
nl_rhasspy_760_1601902569|Beetje saai dus.
nl_rhasspy_489_1602170224|Welke voeding kies je wanneer?
nl_rhasspy_740_1601902857|Dit nummer gaat ook wel.
nl_rhasspy_52_1602427543|Alleen aan data heb je niets.
nl_rhasspy_48_1602427598|Je moet een beetje toon kunnen houden.
nl_rhasspy_271_1602310023|En Congo heet nog Zaïre.
nl_rhasspy_577_1602083886|Er stond een vrouw op een ladder.
nl_rhasspy_214_1602310940|Dagelijks is er kans op buien.
nl_rhasspy_929_1601890168|Oud of jong maakt trouwens niets uit.
nl_rhasspy_718_1602006825|Vaak heeft u het zelf niet in de gaten, slijtage van remmen gaat geleidelijk.
nl_rhasspy_369_1602255866|Wie ontmoet, ziet en hoort u?
nl_rhasspy_580_1602083819|Ik laat me hierin leiden door mijn nieuwsgierigheid.
nl_rhasspy_687_1602007267|Ja, en de Europa Cup.
nl_rhasspy_1079_1601732041|Rijkdom en weelde.
nl_rhasspy_372_1602255820|Hierdoor weet je niet altijd wat er aan de hand is in Europa.
nl_rhasspy_479_1602170375|Af en toe zal er ook nog een bui vallen.
nl_rhasspy_110_1602336100|Of is die cacao dan niet bio?
nl_rhasspy_490_1602170213|Vervolgens greep de politie in.
nl_rhasspy_646_1602007882|Ik sluit mij er bij aan.
nl_rhasspy_161_1602334340|Maar dat gevoel blijft tot nu toe uit.
nl_rhasspy_816_1601901763|En ik voel me er ook niet rot bij.
nl_rhasspy_1036_1601732802|Wel had de dood van vele vrienden hem hevig aangegrepen.
nl_rhasspy_118_1602336000|De schoen is geschikt voor bergwandelingen en grof terrein.
nl_rhasspy_956_1601818597|Hoe is de boterham met pindakaas?
nl_rhasspy_801_1601901997|Ze gaan er meer alcohol door drinken.
nl_rhasspy_185_1602334008|Dan ben jij dé nieuwe collega die wij zoeken!
nl_rhasspy_415_1602171346|Iedere dag buffet is ons veel te veel.
nl_rhasspy_327_1602256421|Volgens mij rook ik de wasverzachter.
nl_rhasspy_239_1602310566|Vraag dit zeker na bij je reisagent.
nl_rhasspy_966_1601818428|Je hebt mijn aandacht wederom!
nl_rhasspy_838_1601891516|Ze zijn verplicht die Europees aan te besteden.
nl_rhasspy_853_1601891286|We zien in de agenda veel aanknopingspunten waar wij graag onze bijdrage aan leveren.
nl_rhasspy_569_1602084013|Nee ze waren lekker actief.
nl_rhasspy_578_1602083870|Vind je dat geen grappig woord?
nl_rhasspy_1126_1601731001|Wat is een boek je op zeker moment waard?
nl_rhasspy_650_1602007827|Meubilair zag er oud en op uit, maar de kamer zelf was wel erg schoon.
nl_rhasspy_969_1601818383|Europa ligt in puin.
nl_rhasspy_400_1602255427|Nu is je portemonnee al bijna klaar!
nl_rhasspy_94_1602426889|Het is niet duidelijk of die oud of recent is.
nl_rhasspy_815_1601901778|Mocht je hier hulp bij willen, dan kan je altijd bij ons terecht.
nl_rhasspy_404_1602255356|Nee, nee, het ziet er echt tof uit.
nl_rhasspy_245_1602310457|Dit kind is moe, en behoorlijk moe ook.
nl_rhasspy_661_1602007656|Ik denk dat ik dit ga aanpassen.
nl_rhasspy_640_1602007959|Laat je dan niet in het ootje nemen.
nl_rhasspy_426_1602171191|Aan de ene kant is dit wel dé manier om dieren te zien.
nl_rhasspy_818_1601901736|Snel de fietsen van het dak en alle bagage uit de volgauto.
nl_rhasspy_344_1602256183|Het paneel geeft prachtig egaal licht.
nl_rhasspy_222_1602310828|U zit in een lastig parket.
nl_rhasspy_551_1602084236|Zo dacht haar grootvader er al over.
nl_rhasspy_949_1601818690|Je kiest gewoon wat bij je past.
nl_rhasspy_734_1601902940|Sterk, dat wel, maar lauw bezweet.
nl_rhasspy_927_1601890195|Ze doen yoga om slank, fit en jong te blijven.
nl_rhasspy_1112_1601731384|En of het antwoord niet bij meer Europa ligt.
nl_rhasspy_1164_1601730017|Zit daar je grootvader tussen?
nl_rhasspy_860_1601891183|Als je pc zegt dat er te weinig geheugen is dan is dat ook zo.
nl_rhasspy_543_1602084330|Mijn mening is dan ook onveranderd.
nl_rhasspy_1097_1601731679|Wauw, fantastisch weer!
nl_rhasspy_25_1602427942|De vraag stellen is ze beantwoorden.
nl_rhasspy_332_1602256355|Deze kunnen wij uit voorraad leveren.
nl_rhasspy_607_1602083419|Mijn lief en ik wonen nu een dik jaar in ons huisje in Zagreb.
nl_rhasspy_493_1602170191|Nee, zegt ze, die ken ik niet.
nl_rhasspy_124_1602335914|Ze bieden ook thee en koffie.
nl_rhasspy_741_1601902848|Hoe is het nu met jullie?
nl_rhasspy_183_1602334035|Denk er heel goed over na voor je die eerste kras maakt.
nl_rhasspy_594_1602083625|Toch is de controle aangekondigd.
nl_rhasspy_673_1602007460|Dan kun je dit aangeven bij je visagist.
nl_rhasspy_601_1602083527|Ze af en toe corrigeren, kan ook geen kwaad.
nl_rhasspy_676_1602007403|Mijn collega zei: het voelt niet lekker.
nl_rhasspy_1101_1601731606|Van de blauwe stof maakte ik een jurk.
nl_rhasspy_398_1602255452|Café Sjiek biedt je veel meer.
nl_rhasspy_654_1602007771|Je voelt je hier geen nummer.
nl_rhasspy_272_1602310009|Dus nee, ook dat werkt niet.
nl_rhasspy_950_1601818680|Alles nu al besloten?
nl_rhasspy_713_1602006906|Het zag er helemaal gaaf uit.
nl_rhasspy_257_1602310250|Dit was er zo een uit Taiwan.
nl_rhasspy_280_1602309885|Ze zijn buiten de boot gevallen.
nl_rhasspy_550_1602084247|Maar hoe begin je er aan?
nl_rhasspy_727_1602006698|Hoe anders was het vroeger.
nl_rhasspy_219_1602310866|Zou u die aan mij willen mailen?
nl_rhasspy_1012_1601817636|Of verdwalen we in de configuratie?
nl_rhasspy_623_1602083164|Dit keer voor controle en om te bespreken hoe nu verder.
nl_rhasspy_814_1601901794|Zo groot is de stad Utrecht nu ook weer niet.
nl_rhasspy_227_1602310759|Vriendelijk van begin tot eind.
nl_rhasspy_806_1601901930|Ik kan je amper volgen.
nl_rhasspy_195_1602333851|Zwammen komen ook gemakkelijk onder de vloer.
nl_rhasspy_512_1602169977|Dat zeer jeugdige kinderen daartoe niet in staat zijn, is duidelijk.
nl_rhasspy_228_1602310747|Maar waarom zou die Chinees geen gelijk hebben?
nl_rhasspy_454_1602170799|Of je kunt de verzekering niet afsluiten.
nl_rhasspy_669_1602007509|Dat hangt af van uw gewicht, maar ook van uw lengte.
nl_rhasspy_39_1602427760|Die is dan eigenlijk baas onder de baas.
nl_rhasspy_464_1602170620|Maar dat ging ook niet zonder aangrijpingspunt.
nl_rhasspy_313_1602256579|Word de aartsvijand van onze vrienden.
nl_rhasspy_920_1601890323|Aarzelend zet ze een voet op de eerste tree.
nl_rhasspy_972_1601818342|Hierdoor hoef je op de dag zelf geen geld meer mee te nemen.
nl_rhasspy_730_1601902988|Toen dacht ik: Nee!
nl_rhasspy_672_1602007474|We helpen je graag op weg.
nl_rhasspy_863_1601891149|Ik mag weer lopen!
nl_rhasspy_233_1602310665|De kat ligt in een fauteuil rustig te slapen.
nl_rhasspy_724_1602006739|Wat zegt onze expert?
nl_rhasspy_24_1602427953|Stuur dan nu je project in!
nl_rhasspy_1071_1601732164|In de Nederlandse wet staat dat bijvoorbeeld kopiëren van media is toegestaan.
nl_rhasspy_587_1602083726|Ook dit kan handig zijn in het gangpad.
nl_rhasspy_250_1602310386|Zou dit dilemma ooit weggaan?
nl_rhasspy_849_1601891361|Als je vandaag een verhoging aanvraagt bij Ben gaat deze morgen al in.
nl_rhasspy_732_1601902969|En nu ben ik moe.
nl_rhasspy_341_1602256210|Dat is iets dat hij uit idealisme doet.
nl_rhasspy_890_1601890773|Om je weer te laten genieten in plaats van er bang voor te zijn.
nl_rhasspy_1013_1601817610|Doe ook altijd aangifte bij de politie.
nl_rhasspy_962_1601818485|Waar wij ook gaan, waar wij ook staan, u laat ons nooit alleen.
nl_rhasspy_286_1602309779|Een hard of zacht gekookt eitje?
nl_rhasspy_273_1602309985|Ik kijk mijn vriendin met grote ogen aan.
nl_rhasspy_655_1602007757|Beter dan wie ook.
nl_rhasspy_881_1601890881|Wij proberen dan binnen twee dagen contact met u op te nemen.
nl_rhasspy_938_1601819075|En dat dan nog wel met je eigen auto.
nl_rhasspy_402_1602255391|Dat ziet er altijd wel leuk uit!
nl_rhasspy_808_1601901903|Het is je eigen keus, is het je waard?
nl_rhasspy_443_1602170974|We hebben deze zaken voor zover mogelijk geautomatiseerd.
nl_rhasspy_89_1602426951|Je leert om geduldig te zijn.
nl_rhasspy_971_1601818357|Gewoon per zakje verpakt.
nl_rhasspy_931_1601819183|Een uitzonderlijk hoog percentage in Italië.
nl_rhasspy_1122_1601731134|Ik wil een huisdier. Waarom geen struisvogel?
nl_rhasspy_211_1602311001|Dit is altijd na overleg.
nl_rhasspy_733_1601902955|Niet goed voor de lijn, maar o zo lekker die koemelk!
nl_rhasspy_132_1602335809|Kijk uw bestelling goed na!
nl_rhasspy_653_1602007782|Drie, twee, één, START!
nl_rhasspy_754_1601902648|Automatisch open je je mond een beetje.
nl_rhasspy_200_1602333769|Wielrennen, hardlopen of wandelen is hun hobby.
nl_rhasspy_476_1602170439|We doen mee aan dit systeem.
nl_rhasspy_38_1602427773|Verder mag ik graag fietsen.
nl_rhasspy_590_1602083675|Het hele geintje werkt dus niet.
nl_rhasspy_973_1601818320|Dat willen ze vast zo houden, of sterk verbeteren.
nl_rhasspy_420_1602171273|Maar dat is pas eind december.
nl_rhasspy_459_1602170690|Ik zou dit bedrijf zonder meer aanraden.
nl_rhasspy_725_1602006723|Doe je ogen dicht en sta jezelf toe om te ontspannen.
nl_rhasspy_458_1602170709|Hoewel je me nog steeds niet aankijkt, weet je dat ik naar je kijk.
nl_rhasspy_46_1602427617|Alles is mogelijk in Eindhoven!
nl_rhasspy_511_1602169994|Het zal haar deugd doen.
nl_rhasspy_891_1601890762|Europa is mooi.
nl_rhasspy_318_1602256525|Bent u flexibel met reizen?
nl_rhasspy_824_1601901664|Een hele uitdaging dus.
nl_rhasspy_36_1602427808|Ieder kind vinden wij uniek.
nl_rhasspy_1146_1601730576|Kunnen we daar op proosten, ja?
nl_rhasspy_535_1602084435|Vind hier vele varianten en kleuren!
nl_rhasspy_188_1602333952|Best een gek idee eigenlijk.
nl_rhasspy_1024_1601817368|Dit van rood naar blauw en weer naar rood?
nl_rhasspy_243_1602310491|Het zou kunnen dat hij speelt.
nl_rhasspy_1141_1601730692|Vraag hier om meer informatie.
nl_rhasspy_884_1601890841|Normaal zijn we niet zo eerlijk!
nl_rhasspy_232_1602310679|Hij sloot zijn ogen, bijna automatisch.
nl_rhasspy_639_1602007992|De andere twee zitten nog vast.
nl_rhasspy_645_1602007895|Heeft u zich gerealiseerd wie eigenlijk aansprakelijk is voor welke lasten?
nl_rhasspy_307_1602309329|Zoek je een school in Spui?
nl_rhasspy_497_1602170159|Een feest voor het hele gezin.
nl_rhasspy_519_1602169873|Waar uw kind thuis is.
nl_rhasspy_788_1601902192|Dit doet hen deugd.
nl_rhasspy_456_1602170736|En niet zo gemakkelijk te beantwoorden.
nl_rhasspy_168_1602334272|Meldt u zich dan nu aan.
nl_rhasspy_1055_1601732432|Dat doe je tenslotte ook in een gesprek met je vrienden.
nl_rhasspy_445_1602170946|Hij ligt goed in de hand, is licht en dun, en is snel.
nl_rhasspy_224_1602310805|Van de ene oever naar de andere is op loopafstand.
nl_rhasspy_1125_1601731016|Zo is hij altijd bij de tijd.
nl_rhasspy_103_1602426736|Dat is namelijk normaal tijdens een hypo.
nl_rhasspy_354_1602256050|Mama zag je dat, dat was Romy!'
nl_rhasspy_974_1601818291|Vroeger was dit eigendom van de abdij.
nl_rhasspy_675_1602007417|Maar ik voel mij toch het meest thuis in Nederland.
nl_rhasspy_386_1602255617|Hoort thuis in elk voertuig!
nl_rhasspy_980_1601818172|Ik vind hem echt super!
nl_rhasspy_301_1602309524|Karen en Steven kenden elkaar goed.
nl_rhasspy_348_1602256135|Veel liever maak ik zelf klei.
nl_rhasspy_756_1601902629|En die duif kan praten.
nl_rhasspy_287_1602309766|Hoe openen, omzetten en converteren?
nl_rhasspy_201_1602333758|Ik mag plaatsnemen in de stoel.
nl_rhasspy_606_1602083457|Vul dan het aanvraagformulier lidmaatschap in.
nl_rhasspy_1143_1601730658|Kinderen zien het nut er niet van in en vinden het saai.
nl_rhasspy_706_1602007024|Om geautomatiseerd te kunnen antwoorden?
nl_rhasspy_160_1602334353|Bovendien heb je aandacht voor kwaliteit, veiligheid en milieu.
nl_rhasspy_422_1602171246|De overheid zou die sanering moeten oppakken.
nl_rhasspy_851_1601891318|Dank, dank aan iedereen die de moeite nam me daar meer informatie over te sturen.
nl_rhasspy_592_1602083645|Jezelf proberen te kennen, jezelf proberen te begrijpen.
nl_rhasspy_411_1602255238|De foto ziet er goed uit!
nl_rhasspy_374_1602255775|Dat zijn vast de nieuwe buren, dacht ik.
nl_rhasspy_1093_1601731759|Maar goed het had zo moeten zijn.
nl_rhasspy_981_1601818145|Dat zou ik ook willen leren.
nl_rhasspy_579_1602083836|Meestal ontstaat schade aan je auto ook zonder dat jij daar iets aan kan doen.
nl_rhasspy_813_1601901807|Ik zou er het geduld niet voor hebben!
nl_rhasspy_1043_1601732679|Het huis is vrij, open en zeer schoon.
nl_rhasspy_554_1602084198|U weet niet welke maat te bestellen?
nl_rhasspy_932_1601819171|Hij zag hoe nodig dit is.
nl_rhasspy_767_1601902462|Wanneer maakt u tijd vrij voor uw aankopen of voor alle administratie?
nl_rhasspy_296_1602309624|Ze willen ook controle over de stroom.
nl_rhasspy_919_1601890337|de stoelen en tafels laten aankleden.
nl_rhasspy_80_1602427133|Dus voor iedereen die overdag nooit kan, is dit dé kans!
nl_rhasspy_992_1601817941|Uw woning aanpassen?
nl_rhasspy_251_1602310367|En die spreken tot de verbeelding.
nl_rhasspy_138_1602335732|Dan kunt u zich aanmelden via de pagina Aanmelden.
nl_rhasspy_99_1602426822|Waar is de verzekering geldig?
nl_rhasspy_444_1602170962|Mama, hoe begin ik aan die taak?
nl_rhasspy_223_1602310819|Kunt u over hen oordelen?
nl_rhasspy_820_1601901715|U moet niet.
nl_rhasspy_347_1602256145|Het ziet er prachtig uit.
nl_rhasspy_1140_1601730705|Hoezo volgende week is het Kerstmis?
nl_rhasspy_667_1602007547|Of wat nu als dat nog eens heel lang op zich zou laten wachten?
nl_rhasspy_1025_1601817344|De duisternis hield drie uur aan.
nl_rhasspy_49_1602427585|Zeker in de randstad is dat niet te doen.
nl_rhasspy_194_1602333865|Ik zou geen stap terug doen.
nl_rhasspy_1121_1601731199|Zo dichtbij mocht het komen voor God.
nl_rhasspy_1133_1601730863|Volg jij mij al?
nl_rhasspy_234_1602310654|Maar steeds komt de melding.
nl_rhasspy_934_1601819136|Het bleek te lukken.
nl_rhasspy_986_1601818042|Bomen die lekker bewegen, echt gaaf.
nl_rhasspy_883_1601890853|Dit was niet wat je wou.
nl_rhasspy_451_1602170841|Ruimte nodig voor uw gezin?
nl_rhasspy_549_1602084256|De vijfde kaart moet je aan jezelf geven.
nl_rhasspy_501_1602170107|Buik van streek, moe, slapjes.
nl_rhasspy_56_1602427482|Zeer zeker ook na uw aankoop.
nl_rhasspy_617_1602083248|De woning is eigendom van de vrouw.
nl_rhasspy_593_1602083636|Ik ben wie ik ben.
nl_rhasspy_1084_1601731943|Zolang we rijden, kan me niets gebeuren.
nl_rhasspy_753_1601902663|Zij kunnen heel moeilijk een baan vinden.
nl_rhasspy_461_1602170654|Wie anders zou dat moeten doen?
nl_rhasspy_917_1601890390|Dit uit zich in het lichaam in de vorm van spanning of pijn.
nl_rhasspy_109_1602336111|De katten miauwen en lopen om ons heen.
nl_rhasspy_761_1601902550|Grote kans dat je haar daar vindt.
nl_rhasspy_1082_1601731992|Wij kopen ook auto's in.
nl_rhasspy_668_1602007524|Wie en wat is Nederland?
nl_rhasspy_181_1602334061|Je data is altijd beschikbaar en actueel.
nl_rhasspy_74_1602427197|Soms ben ik net te laat met de zakdoek.
nl_rhasspy_614_1602083311|Een gevoel dat er iets is dat de mens nu zou moeten doen.
nl_rhasspy_695_1602007167|Ja, u kunt hulp krijgen bij uw aanvraag.
nl_rhasspy_409_1602255271|College voor Brood en Banket.
nl_rhasspy_765_1601902491|Urnen maken, daar wil ze in verder.
nl_rhasspy_134_1602335786|Laat mij uw stem horen.
nl_rhasspy_85_1602427069|Mijn zus is lui en wil altijd slapen.
nl_rhasspy_531_1602084468|Nee, ben je boos en oud?
nl_rhasspy_104_1602426725|Er was dus een oerknal.
nl_rhasspy_1017_1601817549|Moe zijn van je eigen onvermogen om de slaap te vatten.
nl_rhasspy_1016_1601817565|De zee is vrij van kwallen.
nl_rhasspy_898_1601890672|Hoe stom kan hij als baas zijn?
nl_rhasspy_827_1601901616|En ze speelt heel enthousiast.
nl_rhasspy_763_1601902518|Hoe Europees ben jij?
nl_rhasspy_499_1602170130|Nee verkopen doet hij liever niet.
nl_rhasspy_506_1602170040|Ze is wel eens moe, geeft ze toe.
nl_rhasspy_1100_1601731618|Ja zeggen, maar nee doen.
nl_rhasspy_923_1601890253|En wat zou het.
nl_rhasspy_82_1602427109|Grote kans dat jij dé jurk hebt gevonden!
nl_rhasspy_502_1602170096|En ik leef van pauze naar pauze.
nl_rhasspy_1040_1601732727|Zo wordt het een project van de school gedragen door de school.
nl_rhasspy_764_1601902505|Zo weet u altijd hoe uw systeem ervoor staat.
nl_rhasspy_591_1602083661|Vul alle gegevens in en maak uw bestelling af.
nl_rhasspy_693_1602007194|Op de boot is het niet alleen maar luieren.
nl_rhasspy_1116_1601731323|Hij is echt koning!
nl_rhasspy_1070_1601732192|Deze werkvorm gaat over hoe deze wetten gemaakt worden.
nl_rhasspy_410_1602255248|Van mijn mama en mij.
nl_rhasspy_419_1602171284|De oorzaak moet ik nog bekijken.
nl_rhasspy_611_1602083351|Een mooi, jong en creatief bedrijf.
nl_rhasspy_910_1601890489|En vlak voor het opdienen nog de taugé.
nl_rhasspy_634_1602008064|Af en toe een winkel in.
nl_rhasspy_1068_1601732218|Mijn koninkrijk is niet van deze wereld.
nl_rhasspy_540_1602084381|En dat kunnen wij niet zonder uw hulp!
nl_rhasspy_744_1601902799|Als u aanvullende informatie hebt, dan is die altijd welkom.
nl_rhasspy_1064_1601732283|Het is dan veel werk om dit schoon te houden.
nl_rhasspy_448_1602170888|Waarom zeur ik er dan zo over?
nl_rhasspy_567_1602084038|Welk bestand moet ik nu aanpassen??
nl_rhasspy_423_1602171233|Het is verfoeilijk; dat staat vast.
nl_rhasspy_600_1602083542|Je kan er veel mee aanpassen.
nl_rhasspy_1038_1601732757|Gemakkelijk om te maken, niet duur en vooral heel erg lekker.
